scorer,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000
bodyparts,nose,nose,nose,body,body,body,tailBase,tailBase,tailBase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
6112,296.04136753082275,126.68348240852356,1.0,247.1735978126526,133.69803714752197,1.0,223.57067036628723,170.39129304885864,1.0
6113,296.0034351348877,124.99539184570312,1.0,246.5711314678192,133.70555686950684,1.0,222.77102136611938,170.8373556137085,1.0
6114,300.7731607556343,117.68056869506836,1.0,252.85008931159973,131.90438985824585,1.0,223.53550481796265,169.5110731124878,1.0
6115,312.0468273162842,99.99960947036743,1.0,262.32283759117126,125.2245569229126,1.0,226.0075125694275,157.20631217956543,1.0
6116,328.21625661849976,77.79987621307373,1.0,274.4919877052307,115.30752849578857,1.0,235.28793668746948,138.63589477539062,1.0
6117,345.272123336792,68.67558860778809,1.0,298.4629793167114,100.22622394561768,1.0,258.63294446468353,133.806884765625,1.0
6118,363.82558569312096,77.78499031066895,1.0,312.3167462348938,100.41653442382812,1.0,268.7172031402588,122.7336015701294,1.0
6119,371.3566961288452,82.93510150909424,1.0,314.7885127067566,98.98866271972656,1.0,272.59584188461304,109.45973300933838,1.0
6120,389.6652274131775,79.96062445640564,1.0,324.5113422870636,92.1218032836914,1.0,283.95565605163574,103.33143949508667,1.0
6121,403.60028475522995,77.77693748474121,1.0,337.5623607635498,88.80845737457275,1.0,296.79520988464355,108.72932624816895,1.0
6122,425.93371772766113,78.0162582397461,1.0,357.796879529953,90.7444109916687,1.0,311.31268334388733,100.96498012542725,1.0
6123,453.5921686887741,81.54157543182373,1.0,386.2973231077194,84.8946304321289,1.0,336.34495210647583,83.20475006103516,1.0
6124,478.31233406066895,82.36073207855225,1.0,412.14473973214626,81.98405408859253,1.0,366.3193588256836,86.1830666065216,1.0
6125,502.4204730987549,75.6580023765564,1.0,438.2148835659027,84.64608573913574,1.0,389.8796294927597,81.99653911590576,1.0
6126,528.4223527908325,79.53498077392578,1.0,463.0651159286499,78.28476595878601,1.0,412.34115982055664,73.11102151870728,1.0
6127,540.7608255147934,98.94937038421631,1.0,482.3349281549454,77.86631870269775,1.0,434.36839294433594,76.53241157531738,1.0
6128,550.4084177017212,103.70532751083374,1.0,489.76899003982544,82.97208595275879,1.0,446.01819133758545,71.43462085723877,1.0
6129,557.974182844162,97.85266542434692,1.0,498.47112226486206,83.64497423171997,1.0,457.16446828842163,60.89791393280029,1.0
6130,567.0003199577332,89.19890832901001,1.0,500.8363113999367,82.85197877883911,1.0,461.30604469776154,61.54095935821533,1.0
6131,574.6916861534119,83.68217992782593,1.0,507.88495683670044,81.74347066879272,1.0,463.94726824760437,64.02868843078613,1.0
6132,579.1993193626404,74.58892774581909,1.0,511.73631954193115,78.20711517333984,1.0,465.5317988395691,64.23337650299072,1.0
6133,575.5130422115326,76.1470537185669,1.0,511.99275732040405,78.85485053062439,1.0,466.05490255355835,66.51419591903687,1.0
6134,570.2836680412292,75.56549596786499,1.0,509.98558235168457,79.63283658027649,1.0,465.4415912628174,65.18616580963135,1.0
6135,567.722380399704,76.6891860961914,1.0,509.52790808677673,79.59022068977356,1.0,466.63194942474365,66.69149351119995,1.0
6136,567.4594104290009,76.12242317199707,1.0,508.87449127435684,79.93468046188354,1.0,465.8561568260193,65.69665384292603,1.0
6137,554.9943532943726,102.54027891159058,1.0,506.54729652404785,81.45252418518066,1.0,464.65129709243774,64.73836421966553,1.0
6138,528.7427859306335,122.80634021759033,1.0,495.99478936195374,88.0371208190918,1.0,460.93084555864334,61.71052360534668,1.0
6139,523.5526995658875,127.33515572547913,1.0,494.5047359466553,89.218270778656,1.0,462.06530928611755,59.80288887023926,1.0
6140,519.3374743461609,130.35800075531006,1.0,497.246111869812,91.82361888885498,1.0,467.6936260163784,59.39661979675293,1.0
6141,518.6492204666138,147.38980531692505,1.0,498.0110158920288,99.9308032989502,1.0,470.8192684650421,65.26391363143921,1.0
6142,510.9905071258545,167.82305908203125,1.0,500.5132598876953,114.7426061630249,1.0,485.11295795440674,74.3398962020874,1.0
6143,508.61349815130234,188.06967067718506,1.0,505.9613857269287,134.85935258865356,1.0,499.4957990050316,92.70435905456543,1.0
6144,503.5688648223877,210.54524564743042,1.0,507.3684778213501,155.50606155395508,1.0,501.19785845279694,113.39052820205688,1.0
6145,500.7447140812874,225.12657260894775,1.0,503.95729875564575,169.10821628570557,1.0,510.3730320930481,126.51975393295288,1.0
6146,496.30012941360474,242.45511627197266,1.0,509.3564987182617,183.04339456558228,1.0,515.940840728581,141.44533443450928,1.0
6147,490.9587411880493,250.2858362197876,1.0,504.2678642272949,195.92562294006348,1.0,509.30838775634766,154.5816421508789,1.0
6148,488.4778366088867,251.71364498138428,1.0,498.1510729789734,199.54238748550415,1.0,505.81074023246765,157.6997194290161,1.0
6149,492.5039983987808,259.9575114250183,1.0,496.7490792274475,206.21952724456787,1.0,502.9590268135071,162.29773235321045,1.0
6150,499.7785013318062,277.82605838775635,1.0,498.13447856903076,219.7178807258606,1.0,510.70331358909607,180.73984050750732,1.0
6151,505.92312145233154,299.49323749542236,1.0,503.2500853538513,238.47216129302979,1.0,508.2417163848877,192.97015619277954,1.0
6152,495.9691879749298,315.49317502975464,1.0,502.59755849838257,258.4228940010071,1.0,497.0498571395874,212.0502405166626,1.0
6153,480.5250720977783,330.3248071670532,1.0,495.4000039100647,277.72035789489746,1.0,500.34174823760986,233.15380239486694,1.0
6154,465.74357891082764,350.3531036376953,1.0,490.73993253707886,294.8942639827728,1.0,508.2238826751709,256.02645206451416,1.0
6155,449.4828853607178,372.1138906478882,1.0,481.6288332939148,319.9919891357422,1.0,494.8597095012665,277.68606758117676,1.0
6156,438.50433588027954,390.7609097957611,1.0,464.45698165893555,340.90310192108154,1.0,484.61723136901855,302.8502094745636,1.0
6157,425.6513156890869,411.91182565689087,1.0,461.5039492845535,359.8800427913666,1.0,482.3375736474991,325.1608638763428,1.0
6158,408.75439739227295,417.00669145584106,1.0,443.88156032562256,374.4829318523407,1.0,466.75635385513306,337.40701484680176,1.0
6159,403.16905558109283,413.25649070739746,1.0,439.47563886642456,378.37835597991943,1.0,466.41422176361084,345.39252519607544,1.0
6160,406.4243857860565,410.61233139038086,1.0,443.10545682907104,377.4454011917114,1.0,470.65025305747986,346.08818769454956,1.0
6161,408.79690980911255,411.9948606491089,1.0,442.87640714645386,377.06813526153564,1.0,471.0218508243561,345.7593779563904,1.0
6162,410.323375582695,413.335262298584,1.0,442.54898977279663,377.1193895339966,1.0,470.70336079597473,345.6228280067444,1.0
6163,418.54910802841187,415.0308356285095,1.0,443.28572368621826,376.8399386405945,1.0,470.5957860946655,345.58534812927246,1.0
6164,422.895578622818,419.3500175476074,1.0,444.3007516860962,378.38143253326416,1.0,470.0759015083313,345.07306718826294,1.0
6165,422.573007106781,421.6242837905884,1.0,444.55844593048096,379.0961570739746,1.0,469.6846766471863,344.9745512008667,1.0
6166,422.2807376384735,422.2254087924957,1.0,444.188826367259,378.7813301086426,1.0,468.9350410103798,345.015398979187,1.0
6167,422.6932599544525,423.15547347068787,1.0,444.0656350031495,379.1238522529602,1.0,468.869157910347,345.2365846633911,1.0
6168,423.27259635925293,423.6907217502594,1.0,444.04836559295654,379.75887060165405,1.0,469.39124834537506,345.6065344810486,1.0
6169,422.48721170425415,425.6452465057373,1.0,443.99059772491455,380.1002902984619,1.0,469.62531423568726,345.93434858322144,1.0
6170,417.87775182724,428.22690773010254,1.0,442.02550077438354,381.12305545806885,1.0,469.2043787240982,346.763858795166,1.0
6171,413.5027005672455,436.4384144246578,1.0,440.46466732025146,383.92621660232544,1.0,469.31720662117004,349.1571378707886,1.0
6172,410.8949980735779,447.8624699115753,1.0,439.92713356018066,386.5896029472351,1.0,466.9047498703003,353.5486669540405,1.0
6173,412.0700756534934,448.97758960723877,1.0,439.65848326683044,389.4789934158325,1.0,464.9480881690979,357.46646416187286,1.0
6174,419.34104013442993,443.88918352127075,1.0,439.05646300315857,389.09384536743164,1.0,462.75289154052734,356.6846647262573,1.0
6175,417.907386302948,443.9401316642761,1.0,438.4790291786194,390.3956928253174,1.0,461.3714964389801,356.2945375442505,1.0
6176,413.31906032562256,444.61628913879395,1.0,437.72996973991394,389.88869857788086,1.0,461.1519296169281,356.5925874710083,1.0
6177,409.3286612033844,443.396249294281,1.0,438.2125782966614,391.6817934513092,1.0,460.8759574890137,358.2029187679291,1.0
6178,400.56290102005005,435.3588924407959,1.0,437.1851170063019,395.0376715660095,1.0,457.27020740509033,361.14637899398804,1.0
6179,392.1706552505493,436.5264751315117,1.0,429.27556562423706,403.68862295150757,1.0,436.1356102973223,369.6798930168152,1.0
6180,383.611624956131,432.4405174255371,1.0,421.77885818481445,405.840398311615,1.0,439.07343554496765,375.7683494091034,1.0
6181,370.06305503845215,426.90308237075806,1.0,411.3316888809204,407.83911895751953,1.0,433.3083336353302,381.48455905914307,1.0
6182,357.69767558574677,420.2565326690674,1.0,401.27548027038574,408.00541734695435,1.0,432.19713163375854,384.09717178344727,1.0
6183,354.7222065925598,424.4730305671692,1.0,396.7952136993408,406.1132984161377,1.0,432.2252240180969,384.29331064224243,1.0
6184,355.43541145324707,427.8099603652954,1.0,395.1422634124756,409.70922565460205,1.0,430.3427484035492,388.1723623275757,1.0
6185,356.86100947856903,427.545645236969,1.0,394.99494314193726,409.9351568222046,1.0,428.5007601380348,390.0359401702881,1.0
6186,354.18383836746216,425.1031827926636,1.0,393.5083360671997,409.7262964248657,1.0,427.15923166275024,389.37749886512756,1.0
6187,350.7256455421448,421.5423991680145,1.0,391.17993116378784,409.66759490966797,1.0,423.425096988678,393.7476201057434,1.0
6188,347.1286211013794,421.21970212459564,1.0,388.12679037451744,411.4050006866455,1.0,420.6345495581627,402.5591640472412,1.0
6189,349.2702593803406,419.55958518385887,1.0,385.2186906337738,411.54054403305054,1.0,415.87084913253784,402.9358196258545,1.0
6190,355.4606587290764,419.39163941144943,0.029182761907577515,386.40160858631134,410.3588924407959,1.0,415.19544863700867,402.9192171096802,1.0
6191,354.12315261363983,425.90204668045044,0.8036876916885376,386.856454372406,410.33447885513306,1.0,412.0532518737018,403.42052417993546,1.0
6192,419.8132801055908,402.5466630458832,4.1484832763671875e-05,392.04886770248413,409.4266748428345,1.0,415.97112464904785,401.65939569473267,1.0
6193,371.8161489069462,393.29363346099854,0.43454474210739136,392.69070196151733,411.0435833930969,1.0,411.50945794582367,403.001100897789,1.0
6194,413.1592310667038,421.83128023147583,7.927417755126953e-06,393.00041151046753,409.7744245529175,1.0,408.1113910675049,402.7910101413727,1.0
6195,373.7693543434143,389.5639569759369,0.0066454410552978516,397.5526200532913,407.29444551467896,0.999962568283081,417.2640633583069,399.6357867717743,1.0
6196,362.3494668006897,413.0695301294327,1.0,399.9581151008606,407.02570128440857,1.0,432.043559551239,394.02353286743164,1.0
6197,353.6891841888428,403.5670442581177,1.0,399.213889837265,404.09675125032663,1.0,436.0170593261719,392.0345664024353,1.0
6198,347.1855912208557,395.86410665512085,1.0,399.1969585418701,404.4596195220947,1.0,440.1872305870056,393.8828921318054,1.0
6199,335.9910640716553,389.1405668258667,1.0,392.0289101600647,403.22174167633057,1.0,438.44319796562195,397.8053665161133,1.0
6200,317.9513840675354,381.9780101776123,1.0,379.4300332069397,401.71909952163696,1.0,426.83677864074707,399.2345733642578,1.0
6201,299.30666476488113,380.6949110031128,1.0,360.2767143249512,398.8569304943085,1.0,404.0491563677788,403.10383224487305,1.0
6202,282.1027555465698,378.2423915863037,1.0,338.6861128807068,394.7746262550354,1.0,385.26900482177734,399.43120312690735,1.0
6203,270.4580399990082,371.2243113517761,1.0,329.21885538101196,385.636923789978,1.0,374.7833352088928,387.60266876220703,1.0
6204,266.6488347053528,366.1274845600128,1.0,320.8398771286011,385.00332832336426,1.0,361.0511312484741,395.7566957473755,1.0
6205,261.49285769462585,370.84043645858765,1.0,317.89276576042175,385.995897769928,1.0,357.1581428050995,397.22510147094727,1.0
6206,260.91206884384155,378.937304019928,1.0,318.1218831539154,386.7486972808838,1.0,355.58450320363045,394.7390627861023,1.0
6207,256.62817001342773,382.8160488605499,1.0,317.00927996635437,385.98223638534546,1.0,354.36808681488037,392.9732618331909,1.0
6208,260.0551247447729,385.86213874816895,1.0,318.04680371284485,385.0993609428406,1.0,353.5698175430298,393.00962829589844,1.0
6209,258.34691309928894,397.7418909072876,1.0,314.6424684524536,385.5100769996643,1.0,351.730268239975,391.9817032814026,1.0
6210,247.79329633712769,407.58670830726624,1.0,306.91968297958374,392.8677086830139,1.0,347.57692247629166,387.26280784606934,1.0
6211,238.89870738983154,403.71217107772827,1.0,298.302770614624,390.9255030155182,1.0,341.73931634426117,376.5833559036255,1.0
6212,220.63627099990845,405.3531150817871,1.0,281.7244930267334,390.1257131099701,1.0,327.3189914226532,376.76983308792114,1.0
6213,195.6692090034485,401.63749265670776,1.0,261.0902067422867,396.291410446167,1.0,306.06492042541504,390.3849024772644,1.0
6214,175.2011215686798,383.2577209472656,1.0,238.56542205810547,390.23225688934326,1.0,279.64039754867554,386.12764501571655,1.0
6215,158.83970069885254,368.9899973869324,1.0,214.5013484954834,380.04298305511475,1.0,259.15732622146606,385.47678661346436,1.0
6216,139.47522592544556,362.74162769317627,1.0,199.68531894683838,379.5736231803894,1.0,239.33428239822388,396.5630178451538,1.0
6217,124.35041159391403,341.7545413970947,1.0,181.43264961242676,367.3970091342926,1.0,221.7348771095276,379.94438076019287,1.0
6218,118.00993776321411,321.07647466659546,1.0,165.390860080719,355.45071506500244,1.0,205.4996633529663,375.3696324825287,1.0
6219,109.44400119781494,304.8181767463684,1.0,153.69221687316895,345.2855806350708,1.0,185.53148746490479,372.78547382354736,1.0
6220,103.72047066688538,285.3080129623413,1.0,138.17606258392334,326.0433974266052,1.0,171.86303853988647,353.31716775894165,1.0
6221,104.85989665985107,273.1938304901123,1.0,133.76021540164948,313.2479872703552,1.0,166.02687406539917,341.2344722747803,1.0
6222,90.90088319778442,265.6273055076599,1.0,122.9577169418335,305.8415937423706,1.0,153.35137748718262,334.49274349212646,1.0
6223,96.39028692245483,251.54962825775146,1.0,125.90873694419861,294.3275451660156,1.0,151.995055437088,324.27057361602783,1.0
6224,106.38270378112793,237.35113334655762,1.0,126.42061638832092,285.8046541213989,1.0,148.9228982925415,321.99826431274414,1.0
6225,106.35347509384155,219.122642993927,1.0,123.28454899787903,275.495747089386,1.0,143.42247867584229,317.179123878479,1.0
6226,101.08732759952545,189.63981342315674,1.0,116.1144298017025,246.45636749267578,1.0,132.4419584274292,295.7286922931671,1.0
6227,99.09127044677734,161.12392330169678,1.0,116.54912048578262,220.1258316040039,1.0,133.90661108493805,259.317223072052,1.0
6228,94.72619891166687,134.4493284225464,1.0,110.49758100509644,186.37663078308105,1.0,119.89847207069397,232.03913021087646,1.0
6229,96.39427947998047,111.63153624534607,1.0,109.60815024375916,166.05794429779053,1.0,122.45179080963135,203.35875368118286,1.0
6230,96.26710081100464,93.96729946136475,1.0,108.46030277013779,147.5417776107788,1.0,120.03547191619873,194.13223314285278,1.0
6231,92.65747499465942,66.37732028961182,1.0,101.54860532283783,128.2942762374878,1.0,112.49467182159424,179.8768105506897,1.0
6232,96.53965997695923,50.261300563812256,1.0,106.81414222717285,111.02973675727844,1.0,117.48495674133301,155.42812061309814,1.0
6233,102.84192252159119,59.529778480529785,1.0,106.00928735733032,108.4361343383789,1.0,116.16494663059711,149.61071872711182,1.0
6234,107.23283863067627,69.73806715011597,1.0,106.33418941497803,108.91985416412354,1.0,115.22803115844727,147.63509893417358,1.0
6235,101.88361537456512,68.93400400876999,1.0,101.65154421329498,96.94332695007324,1.0,106.34975969791412,134.1230115890503,1.0
6236,102.6886854171753,65.68396830558777,0.9999760389328003,103.22398471832275,90.57859706878662,1.0,111.1902232170105,123.59542989730835,1.0
6237,107.57992133498192,67.37209528684616,0.00029343366622924805,104.41616201400757,89.98308420181274,1.0,112.47295618057251,115.86981391906738,1.0
6238,114.65935802459717,113.61482429504395,7.522106170654297e-05,106.27886867523193,93.2002182006836,1.0,111.80342292785645,109.31319999694824,1.0
6239,111.20186734199524,114.41631603240967,2.86102294921875e-05,104.63000059127808,95.54343271255493,1.0,111.98013854026794,107.4954285621643,1.0
6240,112.19533920288086,108.51617640256882,3.826618194580078e-05,101.47209405899048,99.86714498698711,0.2288692593574524,110.77841758728027,106.24334144592285,1.0
6241,112.57394027709961,109.0193475484848,3.123283386230469e-05,100.29990309476852,100.45059275627136,0.2865558862686157,111.0633533000946,106.82337951660156,1.0
6242,115.77358341217041,112.70284271240234,2.3543834686279297e-05,100.40984705090523,99.87130776047707,0.9976837038993835,112.21822834014893,107.9645643234253,1.0
6243,117.69424486160278,116.0211672782898,2.2739171981811523e-05,101.08051300048828,99.63964557647705,1.0,114.6992540359497,112.06633043289185,1.0
